Round,Subset,0,1,2,3,4,5,6,7,8,9
29,4,0.054,0.084,0.002,0.996,0.006,0.0,0.0,0.004,0.096,0.005
29,5,0.02,0.01,0.0,0.001,0.997,0.005,0.0,0.001,0.034,0.03
29,6,0.058,0.035,0.002,0.001,0.008,0.989,0.005,0.005,0.308,0.048
29,7,0.018,0.057,0.0,0.001,0.0,0.005,0.996,0.009,0.041,0.018
29,8,0.074,0.007,0.002,0.002,0.02,0.002,0.015,0.982,0.018,0.005
29,9,0.112,0.36,0.159,0.219,0.225,0.381,0.491,0.318,0.986,0.164
29,10,0.313,0.029,0.351,0.188,0.308,0.262,0.398,0.35,0.323,0.981
29,Aggregated,0.355,0.335,0.343,0.237,0.277,0.382,0.615,0.434,0.855,0.817
30,1,0.926,0.223,0.0,0.13,0.078,0.054,0.003,0.036,0.0,0.254
30,2,0.0,0.994,0.022,0.148,0.007,0.041,0.13,0.071,0.004,0.0
30,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,4,0.042,0.008,0.0,1.0,0.001,0.0,0.0,0.0,0.02,0.016
30,5,0.0,0.02,0.001,0.006,0.982,0.004,0.002,0.002,0.156,0.006
30,6,0.066,0.035,0.005,0.012,0.002,0.958,0.001,0.018,0.033,0.09
30,7,0.008,0.008,0.006,0.002,0.016,0.017,0.987,0.003,0.017,0.029
30,8,0.075,0.046,0.013,0.03,0.0,0.043,0.048,0.93,0.222,0.053
30,9,0.148,0.197,0.059,0.163,0.382,0.297,0.519,0.368,0.987,0.242
30,10,0.278,0.047,0.251,0.233,0.179,0.397,0.225,0.35,0.304,0.984
30,Aggregated,0.314,0.285,0.199,0.244,0.287,0.423,0.599,0.545,0.823,0.862
31,1,0.999,0.0,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0
31,2,0.001,0.998,0.092,0.0,0.036,0.023,0.0,0.006,0.002,0.0
31,3,0.001,0.071,0.987,0.004,0.001,0.004,0.004,0.004,0.003,0.05
31,4,0.041,0.006,0.004,0.988,0.001,0.0,0.0,0.023,0.018,0.001
31,5,0.006,0.083,0.003,0.003,0.984,0.013,0.0,0.0,0.02,0.047
31,6,0.165,0.083,0.0,0.0,0.006,0.991,0.0,0.0,0.114,0.028
31,7,0.188,0.084,0.014,0.0,0.007,0.027,0.986,0.008,0.093,0.038
31,8,0.149,0.02,0.001,0.001,0.002,0.015,0.007,0.991,0.033,0.011
31,9,0.085,0.396,0.282,0.234,0.17,0.232,0.427,0.463,0.984,0.258
31,10,0.311,0.06,0.253,0.275,0.435,0.3,0.317,0.452,0.4,0.958
31,Aggregated,0.38,0.408,0.271,0.303,0.342,0.382,0.586,0.533,0.836,0.753
32,1,0.998,0.0,0.0,0.001,0.0,0.023,0.0,0.0,0.002,0.001
32,2,0.04,0.983,0.019,0.053,0.008,0.053,0.003,0.026,0.008,0.001
32,3,0.03,0.13,0.972,0.003,0.004,0.003,0.005,0.015,0.024,0.017
32,4,0.035,0.137,0.0,0.944,0.009,0.008,0.003,0.048,0.067,0.046
32,5,0.001,0.025,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,6,0.185,0.002,0.023,0.001,0.0,0.985,0.0,0.001,0.122,0.027
32,7,0.004,0.018,0.025,0.006,0.001,0.003,0.995,0.003,0.276,0.112
32,8,0.029,0.135,0.009,0.003,0.0,0.004,0.008,0.951,0.033,0.022
32,9,0.088,0.328,0.271,0.237,0.222,0.241,0.504,0.43,0.987,0.264
32,10,0.331,0.03,0.277,0.261,0.179,0.193,0.363,0.352,0.339,0.989
32,Aggregated,0.363,0.301,0.36,0.346,0.202,0.294,0.552,0.506,0.851,0.847
33,1,0.952,0.032,0.023,0.018,0.061,0.142,0.05,0.01,0.022,0.06
33,2,0.082,0.975,0.004,0.034,0.037,0.069,0.013,0.048,0.002,0.01
33,3,0.011,0.063,0.988,0.007,0.001,0.016,0.0,0.007,0.005,0.107
33,4,0.041,0.032,0.0,0.994,0.0,0.0,0.0,0.003,0.02,0.022
33,5,0.016,0.05,0.0,0.002,0.991,0.0,0.0,0.003,0.053,0.008
33,6,0.006,0.001,0.0,0.0,0.0,0.997,0.003,0.008,0.001,0.0
33,7,0.0,0.024,0.0,0.011,0.0,0.003,0.975,0.01,0.009,0.054
33,8,0.001,0.005,0.002,0.0,0.001,0.002,0.002,0.988,0.006,0.0
33,9,0.08,0.295,0.147,0.172,0.251,0.439,0.481,0.507,0.984,0.21
33,10,0.332,0.116,0.254,0.135,0.357,0.22,0.524,0.408,0.283,0.974
33,Aggregated,0.384,0.384,0.215,0.186,0.389,0.412,0.646,0.458,0.855,0.804
34,1,0.999,0.001,0.003,0.0,0.009,0.005,0.0,0.008,0.0,0.001
34,2,0.013,0.923,0.123,0.1,0.037,0.074,0.016,0.069,0.001,0.012
34,3,0.009,0.009,0.988,0.006,0.0,0.006,0.001,0.004,0.007,0.0
34,4,0.003,0.016,0.0,0.986,0.003,0.0,0.006,0.013,0.001,0.006
34,5,0.008,0.051,0.0,0.0,1.0,0.0,0.0,0.001,0.014,0.014
34,6,0.025,0.0,0.0,0.002,0.002,0.996,0.0,0.002,0.009,0.008
34,7,0.115,0.013,0.0,0.0,0.0,0.002,0.997,0.0,0.006,0.002
34,8,0.008,0.013,0.003,0.002,0.014,0.0,0.0,0.994,0.001,0.0
34,9,0.12,0.245,0.182,0.297,0.393,0.293,0.379,0.444,0.985,0.249
34,10,0.369,0.028,0.169,0.345,0.252,0.382,0.527,0.319,0.251,0.973
34,Aggregated,0.35,0.237,0.23,0.314,0.426,0.397,0.604,0.47,0.818,0.876
35,1,0.974,0.044,0.014,0.022,0.0,0.058,0.121,0.01,0.004,0.016
35,2,0.029,0.956,0.065,0.027,0.016,0.012,0.003,0.032,0.023,0.018
35,3,0.009,0.009,0.999,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,4,0.059,0.061,0.0,0.998,0.0,0.0,0.0,0.001,0.07,0.006
35,5,0.0,0.001,0.0,0.0,0.999,0.0,0.0,0.0,0.0,0.0
35,6,0.016,0.022,0.0,0.001,0.005,0.99,0.001,0.0,0.017,0.019
35,7,0.133,0.001,0.0,0.0,0.002,0.0,0.999,0.005,0.009,0.002
35,8,0.011,0.013,0.003,0.0,0.001,0.002,0.006,0.991,0.005,0.004
35,9,0.114,0.275,0.188,0.193,0.183,0.416,0.466,0.443,0.986,0.309
35,10,0.326,0.054,0.182,0.213,0.356,0.348,0.489,0.32,0.304,0.981
35,Aggregated,0.302,0.411,0.236,0.298,0.302,0.39,0.632,0.51,0.836,0.809
36,1,0.975,0.001,0.006,0.012,0.042,0.01,0.035,0.004,0.003,0.003
36,2,0.093,0.995,0.008,0.002,0.004,0.022,0.001,0.0,0.0,0.0
36,3,0.0,0.0,0.995,0.0,0.001,0.0,0.016,0.002,0.0,0.0
36,4,0.084,0.012,0.024,0.926,0.018,0.024,0.006,0.006,0.122,0.062
36,5,0.004,0.019,0.0,0.0,1.0,0.0,0.004,0.0,0.006,0.0
36,6,0.264,0.001,0.002,0.005,0.001,0.963,0.026,0.001,0.141,0.003
36,7,0.133,0.036,0.007,0.055,0.015,0.049,0.955,0.039,0.063,0.01
36,8,0.068,0.027,0.018,0.013,0.002,0.037,0.049,0.913,0.023,0.008
36,9,0.101,0.245,0.206,0.187,0.459,0.212,0.519,0.373,0.985,0.329
36,10,0.335,0.095,0.284,0.229,0.332,0.27,0.328,0.405,0.392,0.979
36,Aggregated,0.315,0.387,0.289,0.352,0.406,0.296,0.558,0.511,0.827,0.818
37,1,0.963,0.059,0.012,0.014,0.002,0.012,0.0,0.058,0.007,0.01
37,2,0.034,0.811,0.046,0.136,0.026,0.058,0.066,0.074,0.012,0.034
37,3,0.031,0.0,0.948,0.025,0.0,0.001,0.0,0.0,0.0,0.001
37,4,0.04,0.031,0.018,0.947,0.003,0.005,0.021,0.01,0.025,0.103
37,5,0.023,0.009,0.0,0.001,0.999,0.0,0.0,0.0,0.016,0.006
37,6,0.006,0.124,0.017,0.006,0.017,0.916,0.004,0.066,0.0,0.012
37,7,0.021,0.018,0.0,0.001,0.0,0.008,0.996,0.021,0.01,0.0
37,8,0.004,0.009,0.056,0.0,0.006,0.002,0.025,0.982,0.008,0.001
37,9,0.122,0.251,0.288,0.16,0.084,0.447,0.393,0.314,0.99,0.31
37,10,0.284,0.05,0.37,0.193,0.364,0.231,0.297,0.416,0.435,0.973
37,Aggregated,0.378,0.285,0.373,0.28,0.305,0.36,0.559,0.463,0.837,0.861
38,1,0.899,0.073,0.012,0.127,0.068,0.049,0.048,0.091,0.014,0.013
38,2,0.001,0.976,0.0,0.0,0.016,0.001,0.016,0.001,0.001,0.014
38,3,0.019,0.057,0.924,0.001,0.045,0.003,0.022,0.033,0.005,0.002
38,4,0.01,0.014,0.0,0.974,0.004,0.004,0.001,0.004,0.009,0.01
38,5,0.012,0.042,0.0,0.007,0.989,0.003,0.0,0.003,0.028,0.025
38,6,0.002,0.01,0.002,0.0,0.005,0.991,0.0,0.001,0.011,0.0
38,7,0.061,0.013,0.021,0.008,0.001,0.018,0.973,0.054,0.014,0.012
38,8,0.031,0.027,0.001,0.008,0.037,0.026,0.13,0.97,0.143,0.0
38,9,0.136,0.287,0.199,0.185,0.3,0.44,0.561,0.397,0.982,0.36
38,10,0.316,0.117,0.171,0.336,0.377,0.328,0.367,0.422,0.365,0.967
38,Aggregated,0.366,0.432,0.238,0.274,0.396,0.392,0.583,0.493,0.838,0.781
39,1,0.998,0.0,0.004,0.001,0.0,0.003,0.0,0.003,0.001,0.0
39,2,0.074,0.917,0.009,0.065,0.034,0.029,0.085,0.039,0.018,0.022
39,3,0.025,0.008,0.933,0.018,0.024,0.023,0.028,0.024,0.015,0.024
39,4,0.027,0.008,0.001,0.982,0.0,0.0,0.001,0.006,0.026,0.0
39,5,0.009,0.115,0.001,0.001,0.989,0.0,0.0,0.007,0.013,0.004
39,6,0.006,0.004,0.004,0.001,0.003,0.983,0.005,0.002,0.0,0.003
39,7,0.008,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,8,0.028,0.008,0.007,0.022,0.013,0.004,0.011,0.906,0.113,0.06
39,9,0.11,0.29,0.225,0.278,0.252,0.263,0.452,0.472,0.984,0.298
39,10,0.251,0.056,0.282,0.168,0.284,0.335,0.366,0.404,0.318,0.986
39,Aggregated,0.272,0.368,0.328,0.292,0.345,0.311,0.612,0.532,0.848,0.816
40,1,0.995,0.0,0.005,0.007,0.0,0.012,0.002,0.003,0.004,0.007
40,2,0.095,0.919,0.193,0.076,0.149,0.112,0.162,0.121,0.017,0.005
40,3,0.248,0.011,0.874,0.016,0.028,0.02,0.015,0.031,0.014,0.065
40,4,0.0,0.001,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,5,0.035,0.007,0.0,0.0,0.993,0.007,0.0,0.001,0.043,0.012
40,6,0.084,0.045,0.0,0.0,0.0,0.997,0.001,0.004,0.004,0.003
40,7,0.075,0.058,0.01,0.004,0.011,0.005,0.995,0.027,0.016,0.025
40,8,0.061,0.059,0.003,0.0,0.001,0.003,0.0,0.994,0.099,0.009
40,9,0.131,0.257,0.185,0.191,0.267,0.411,0.506,0.397,0.984,0.309
40,10,0.345,0.067,0.342,0.157,0.436,0.318,0.436,0.301,0.289,0.969
40,Aggregated,0.393,0.328,0.29,0.257,0.427,0.426,0.602,0.462,0.825,0.805
41,1,1.0,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2,0.002,0.935,0.028,0.006,0.017,0.055,0.17,0.034,0.017,0.006
41,3,0.008,0.023,0.98,0.017,0.022,0.0,0.008,0.0,0.018,0.016
41,4,0.07,0.04,0.051,0.858,0.05,0.013,0.01,0.069,0.158,0.029
41,5,0.11,0.183,0.01,0.02,0.879,0.027,0.02,0.108,0.024,0.027
41,6,0.009,0.002,0.0,0.0,0.0,0.996,0.0,0.0,0.0,0.0
41,7,0.04,0.013,0.0,0.002,0.0,0.0,0.998,0.006,0.065,0.009
41,8,0.01,0.043,0.021,0.024,0.005,0.003,0.048,0.946,0.13,0.067
41,9,0.157,0.336,0.208,0.228,0.259,0.428,0.491,0.393,0.984,0.34
41,10,0.233,0.077,0.214,0.176,0.362,0.35,0.512,0.437,0.314,0.967
41,Aggregated,0.339,0.386,0.258,0.29,0.338,0.447,0.572,0.494,0.849,0.814
42,1,0.96,0.019,0.039,0.012,0.033,0.01,0.016,0.008,0.009,0.005
42,2,0.002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,3,0.003,0.007,0.999,0.0,0.0,0.001,0.001,0.005,0.0,0.0
42,4,0.133,0.006,0.002,0.998,0.007,0.0,0.0,0.001,0.02,0.007
42,5,0.013,0.009,0.005,0.004,0.979,0.064,0.0,0.005,0.124,0.001
42,6,0.046,0.126,0.008,0.005,0.025,0.959,0.008,0.019,0.103,0.041
42,7,0.047,0.003,0.004,0.0,0.005,0.019,0.995,0.004,0.028,0.008
42,8,0.181,0.005,0.016,0.001,0.0,0.005,0.001,0.974,0.02,0.001
42,9,0.157,0.304,0.265,0.161,0.156,0.337,0.557,0.575,0.979,0.34
42,10,0.218,0.048,0.257,0.258,0.296,0.313,0.375,0.352,0.447,0.981
42,Aggregated,0.336,0.354,0.308,0.253,0.23,0.351,0.622,0.538,0.833,0.845
43,1,0.992,0.004,0.011,0.004,0.002,0.008,0.003,0.006,0.002,0.004
43,2,0.018,0.819,0.025,0.024,0.041,0.003,0.028,0.013,0.065,0.002
43,3,0.055,0.107,0.908,0.012,0.012,0.006,0.066,0.004,0.057,0.059
43,4,0.036,0.001,0.001,0.997,0.001,0.0,0.0,0.0,0.011,0.001
43,5,0.0,0.005,0.0,0.0,0.998,0.0,0.0,0.0,0.001,0.003
43,6,0.145,0.088,0.0,0.004,0.002,0.976,0.002,0.004,0.086,0.029
43,7,0.077,0.029,0.028,0.024,0.004,0.057,0.881,0.163,0.163,0.1
43,8,0.011,0.004,0.0,0.0,0.003,0.0,0.0,0.982,0.005,0.003
43,9,0.139,0.241,0.229,0.176,0.309,0.408,0.489,0.488,0.981,0.267
43,10,0.289,0.045,0.299,0.237,0.305,0.3,0.298,0.342,0.335,0.986
43,Aggregated,0.335,0.312,0.255,0.285,0.379,0.407,0.552,0.505,0.826,0.838
44,1,0.915,0.068,0.0,0.041,0.0,0.206,0.254,0.113,0.0,0.159
44,2,0.04,0.979,0.022,0.009,0.039,0.002,0.001,0.023,0.019,0.005
44,3,0.122,0.004,0.96,0.018,0.015,0.005,0.009,0.014,0.02,0.038
44,4,0.055,0.062,0.02,0.916,0.01,0.009,0.005,0.006,0.135,0.027
44,5,0.051,0.195,0.003,0.025,0.965,0.003,0.018,0.002,0.076,0.054
44,6,0.065,0.002,0.0,0.0,0.009,0.991,0.001,0.003,0.001,0.084
44,7,0.126,0.045,0.001,0.019,0.053,0.002,0.988,0.002,0.032,0.009
44,8,0.005,0.004,0.0,0.0,0.001,0.012,0.0,0.993,0.029,0.008
44,9,0.119,0.232,0.218,0.221,0.349,0.319,0.573,0.387,0.987,0.292
44,10,0.308,0.046,0.299,0.221,0.353,0.294,0.407,0.328,0.317,0.984
44,Aggregated,0.369,0.365,0.227,0.297,0.424,0.409,0.657,0.423,0.813,0.825
45,1,0.984,0.02,0.0,0.006,0.011,0.001,0.005,0.015,0.001,0.03
45,2,0.105,0.833,0.057,0.062,0.022,0.082,0.033,0.097,0.149,0.041
45,3,0.045,0.084,0.879,0.022,0.046,0.064,0.016,0.051,0.022,0.041
45,4,0.132,0.044,0.009,0.988,0.001,0.003,0.0,0.001,0.055,0.012
45,5,0.012,0.091,0.027,0.005,0.958,0.009,0.059,0.04,0.004,0.025
45,6,0.048,0.065,0.0,0.001,0.0,0.982,0.002,0.004,0.014,0.037
45,7,0.092,0.123,0.005,0.038,0.022,0.148,0.903,0.227,0.285,0.075
45,8,0.006,0.005,0.002,0.0,0.0,0.009,0.0,0.998,0.001,0.0
45,9,0.14,0.219,0.211,0.187,0.344,0.358,0.525,0.436,0.982,0.315
45,10,0.366,0.065,0.245,0.228,0.334,0.295,0.406,0.41,0.311,0.983
45,Aggregated,0.387,0.339,0.212,0.327,0.314,0.385,0.562,0.546,0.819,0.838
46,1,0.989,0.002,0.005,0.003,0.003,0.003,0.01,0.012,0.0,0.0
46,2,0.008,0.991,0.096,0.012,0.04,0.014,0.017,0.024,0.001,0.0
46,3,0.01,0.03,0.991,0.001,0.0,0.002,0.0,0.001,0.011,0.013
46,4,0.207,0.037,0.022,0.769,0.055,0.035,0.006,0.049,0.352,0.036
46,5,0.009,0.003,0.0,0.0,0.998,0.002,0.0,0.002,0.009,0.002
46,6,0.13,0.009,0.011,0.008,0.039,0.895,0.002,0.023,0.14,0.051
46,7,0.042,0.018,0.005,0.0,0.024,0.014,0.986,0.005,0.015,0.006
46,8,0.022,0.004,0.006,0.009,0.0,0.01,0.006,0.978,0.16,0.034
46,9,0.143,0.348,0.227,0.143,0.27,0.302,0.473,0.46,0.982,0.273
46,10,0.27,0.066,0.203,0.29,0.369,0.262,0.358,0.302,0.425,0.975
46,Aggregated,0.341,0.356,0.238,0.315,0.391,0.333,0.559,0.464,0.84,0.844
47,1,0.999,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0
47,2,0.049,0.991,0.012,0.052,0.021,0.009,0.001,0.063,0.062,0.004
47,3,0.047,0.026,0.952,0.002,0.004,0.004,0.022,0.063,0.018,0.045
47,4,0.107,0.14,0.009,0.89,0.027,0.017,0.022,0.05,0.032,0.028
47,5,0.001,0.0,0.0,0.005,0.997,0.0,0.0,0.002,0.0,0.001
47,6,0.036,0.003,0.0,0.0,0.002,0.992,0.001,0.002,0.023,0.006
47,7,0.078,0.01,0.001,0.003,0.002,0.005,0.994,0.007,0.076,0.002
47,8,0.047,0.023,0.043,0.006,0.024,0.027,0.001,0.961,0.129,0.011
47,9,0.107,0.176,0.339,0.203,0.356,0.34,0.475,0.464,0.982,0.27
47,10,0.212,0.072,0.21,0.251,0.335,0.291,0.502,0.463,0.306,0.977
47,Aggregated,0.282,0.264,0.328,0.289,0.427,0.387,0.598,0.535,0.846,0.808
48,1,0.974,0.006,0.0,0.015,0.021,0.109,0.188,0.021,0.004,0.016
48,2,0.002,0.993,0.008,0.016,0.001,0.011,0.016,0.035,0.002,0.007
48,3,0.092,0.016,0.913,0.002,0.002,0.01,0.003,0.034,0.044,0.046
48,4,0.036,0.09,0.0,0.872,0.006,0.06,0.019,0.073,0.028,0.064
48,5,0.001,0.005,0.0,0.0,0.999,0.0,0.0,0.0,0.013,0.001
48,6,0.21,0.109,0.011,0.0,0.005,0.944,0.001,0.009,0.12,0.038
48,7,0.008,0.059,0.004,0.0,0.008,0.0,1.0,0.01,0.012,0.001
48,8,0.061,0.109,0.006,0.009,0.028,0.006,0.021,0.936,0.03,0.088
48,9,0.116,0.18,0.279,0.16,0.324,0.39,0.516,0.368,0.982,0.252
48,10,0.256,0.046,0.288,0.164,0.379,0.379,0.484,0.348,0.397,0.975
48,Aggregated,0.3,0.279,0.243,0.187,0.39,0.489,0.629,0.486,0.857,0.838
49,1,0.902,0.047,0.0,0.008,0.0,0.032,0.063,0.128,0.007,0.002
49,2,0.046,0.835,0.052,0.003,0.019,0.009,0.058,0.146,0.075,0.035
49,3,0.054,0.065,0.883,0.014,0.033,0.006,0.024,0.005,0.036,0.05
49,4,0.088,0.074,0.001,0.88,0.022,0.015,0.037,0.046,0.084,0.024
49,5,0.018,0.038,0.0,0.005,0.982,0.003,0.005,0.0,0.09,0.056
49,6,0.001,0.001,0.0,0.002,0.0,0.999,0.0,0.001,0.003,0.0
49,7,0.029,0.041,0.02,0.029,0.041,0.011,0.94,0.017,0.016,0.002
49,8,0.008,0.006,0.005,0.009,0.007,0.005,0.051,0.974,0.005,0.012
49,9,0.12,0.213,0.217,0.198,0.395,0.32,0.505,0.371,0.987,0.266
49,10,0.339,0.091,0.233,0.215,0.262,0.296,0.316,0.369,0.347,0.985
49,Aggregated,0.356,0.309,0.27,0.259,0.367,0.344,0.618,0.502,0.868,0.843
50,1,0.935,0.016,0.074,0.09,0.031,0.088,0.052,0.054,0.018,0.027
50,2,0.0,1.0,0.008,0.002,0.0,0.012,0.005,0.004,0.0,0.0
50,3,0.046,0.016,0.954,0.007,0.002,0.005,0.018,0.04,0.005,0.001
50,4,0.056,0.05,0.0,0.922,0.004,0.001,0.0,0.042,0.243,0.002
50,5,0.125,0.038,0.026,0.002,0.938,0.019,0.008,0.009,0.012,0.005
50,6,0.02,0.007,0.022,0.007,0.067,0.875,0.032,0.025,0.113,0.024
50,7,0.065,0.182,0.027,0.044,0.015,0.066,0.904,0.197,0.405,0.129
50,8,0.094,0.03,0.028,0.015,0.011,0.012,0.006,0.949,0.001,0.004
50,9,0.136,0.269,0.255,0.166,0.266,0.352,0.532,0.532,0.983,0.271
50,10,0.272,0.045,0.272,0.126,0.345,0.355,0.428,0.375,0.395,0.986
50,Aggregated,0.365,0.315,0.215,0.184,0.336,0.535,0.616,0.517,0.847,0.826
51,1,0.99,0.002,0.007,0.01,0.001,0.003,0.012,0.0,0.001,0.002
51,2,0.089,0.959,0.062,0.0,0.007,0.003,0.017,0.009,0.002,0.009
51,3,0.0,0.002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,4,0.068,0.003,0.0,0.991,0.0,0.001,0.002,0.0,0.049,0.022
51,5,0.003,0.075,0.001,0.007,0.994,0.002,0.001,0.002,0.003,0.048
51,6,0.007,0.0,0.002,0.0,0.001,0.994,0.0,0.005,0.002,0.0
51,7,0.04,0.035,0.037,0.021,0.047,0.013,0.961,0.007,0.064,0.078
51,8,0.064,0.057,0.038,0.033,0.018,0.029,0.01,0.868,0.126,0.029
51,9,0.092,0.175,0.187,0.161,0.435,0.395,0.501,0.446,0.986,0.269
51,10,0.324,0.024,0.227,0.176,0.379,0.297,0.368,0.389,0.348,0.984
51,Aggregated,0.312,0.209,0.283,0.24,0.481,0.416,0.527,0.524,0.841,0.826
52,1,0.992,0.003,0.017,0.004,0.014,0.018,0.036,0.018,0.005,0.002
52,2,0.026,0.869,0.002,0.02,0.007,0.202,0.002,0.168,0.043,0.015
52,3,0.027,0.018,0.96,0.001,0.002,0.001,0.0,0.004,0.031,0.019
52,4,0.14,0.029,0.009,0.907,0.007,0.014,0.038,0.038,0.095,0.024
52,5,0.022,0.11,0.02,0.039,0.936,0.01,0.094,0.005,0.059,0.084
52,6,0.002,0.015,0.0,0.004,0.0,0.977,0.002,0.011,0.0,0.006
52,7,0.082,0.04,0.022,0.012,0.003,0.02,0.903,0.054,0.12,0.045
52,8,0.039,0.036,0.009,0.008,0.005,0.011,0.003,0.965,0.028,0.007
52,9,0.153,0.282,0.219,0.222,0.311,0.33,0.655,0.477,0.981,0.262
52,10,0.312,0.044,0.278,0.186,0.304,0.228,0.48,0.391,0.396,0.988
52,Aggregated,0.329,0.314,0.275,0.274,0.324,0.354,0.674,0.56,0.848,0.824
53,1,0.898,0.07,0.032,0.042,0.032,0.095,0.034,0.142,0.035,0.021
53,2,0.143,0.906,0.023,0.058,0.048,0.151,0.256,0.185,0.029,0.038
53,3,0.082,0.01,0.985,0.0,0.0,0.0,0.001,0.003,0.0,0.0
53,4,0.005,0.014,0.003,0.987,0.003,0.001,0.002,0.001,0.0,0.004
53,5,0.08,0.164,0.009,0.019,0.899,0.051,0.014,0.002,0.116,0.039
53,6,0.025,0.021,0.006,0.0,0.005,0.984,0.001,0.001,0.046,0.005
53,7,0.098,0.017,0.021,0.007,0.019,0.018,0.966,0.019,0.046,0.002
53,8,0.01,0.078,0.006,0.01,0.031,0.021,0.066,0.896,0.067,0.027
53,9,0.192,0.275,0.27,0.166,0.422,0.283,0.573,0.358,0.976,0.292
53,10,0.25,0.045,0.235,0.201,0.502,0.31,0.343,0.366,0.375,0.977
53,Aggregated,0.354,0.32,0.266,0.218,0.438,0.364,0.616,0.471,0.852,0.835
54,1,0.956,0.0,0.005,0.04,0.006,0.082,0.064,0.134,0.007,0.002
54,2,0.089,0.895,0.083,0.039,0.106,0.069,0.038,0.074,0.032,0.02
54,3,0.041,0.008,0.982,0.0,0.009,0.001,0.0,0.011,0.016,0.0
54,4,0.034,0.005,0.006,0.979,0.006,0.001,0.002,0.009,0.012,0.009
54,5,0.01,0.01,0.0,0.001,0.994,0.001,0.0,0.001,0.032,0.0
54,6,0.003,0.001,0.001,0.002,0.007,0.981,0.013,0.008,0.004,0.016
54,7,0.191,0.022,0.0,0.044,0.015,0.047,0.948,0.053,0.0,0.002
54,8,0.06,0.036,0.029,0.018,0.033,0.025,0.038,0.911,0.036,0.008
54,9,0.109,0.212,0.162,0.213,0.405,0.423,0.586,0.362,0.987,0.267
54,10,0.41,0.034,0.263,0.17,0.341,0.265,0.413,0.41,0.332,0.978
54,Aggregated,0.342,0.233,0.263,0.282,0.44,0.387,0.621,0.57,0.827,0.83
55,1,0.911,0.016,0.099,0.045,0.023,0.031,0.236,0.008,0.0,0.071
55,2,0.063,0.951,0.131,0.103,0.097,0.05,0.075,0.039,0.012,0.006
55,3,0.002,0.0,0.999,0.0,0.0,0.001,0.002,0.001,0.0,0.0
55,4,0.025,0.025,0.044,0.94,0.033,0.008,0.04,0.032,0.014,0.037
55,5,0.0,0.001,0.0,0.0,0.997,0.001,0.0,0.0,0.0,0.0
55,6,0.09,0.083,0.036,0.03,0.032,0.883,0.031,0.063,0.158,0.125
55,7,0.202,0.08,0.013,0.053,0.032,0.105,0.891,0.007,0.107,0.108
55,8,0.122,0.142,0.06,0.03,0.0,0.093,0.07,0.881,0.188,0.022
55,9,0.176,0.22,0.235,0.208,0.307,0.281,0.572,0.464,0.989,0.209
55,10,0.256,0.044,0.283,0.168,0.404,0.307,0.486,0.353,0.368,0.973
55,Aggregated,0.303,0.345,0.302,0.256,0.402,0.372,0.668,0.503,0.852,0.803
56,1,0.929,0.071,0.092,0.015,0.039,0.033,0.184,0.012,0.019,0.019
56,2,0.122,0.943,0.133,0.004,0.017,0.164,0.048,0.015,0.133,0.037
56,3,0.008,0.029,0.964,0.008,0.005,0.0,0.032,0.003,0.001,0.007
56,4,0.067,0.023,0.004,0.944,0.021,0.004,0.014,0.003,0.048,0.008
56,5,0.006,0.132,0.003,0.016,0.942,0.013,0.047,0.003,0.035,0.045
56,6,0.144,0.135,0.007,0.01,0.021,0.9,0.02,0.04,0.045,0.007
56,7,0.105,0.065,0.03,0.015,0.002,0.023,0.942,0.053,0.21,0.039
56,8,0.088,0.138,0.021,0.014,0.007,0.016,0.01,0.921,0.057,0.051
56,9,0.135,0.269,0.171,0.163,0.304,0.325,0.498,0.357,0.989,0.288
56,10,0.319,0.038,0.199,0.205,0.395,0.299,0.475,0.402,0.414,0.979
56,Aggregated,0.327,0.289,0.212,0.236,0.43,0.37,0.629,0.454,0.867,0.846
57,1,0.904,0.153,0.085,0.064,0.068,0.033,0.078,0.056,0.029,0.071
57,2,0.029,0.951,0.057,0.05,0.021,0.002,0.0,0.011,0.014,0.024
57,3,0.036,0.08,0.956,0.0,0.002,0.009,0.028,0.009,0.015,0.004
57,4,0.097,0.027,0.001,0.973,0.002,0.007,0.003,0.015,0.019,0.032
57,5,0.024,0.009,0.004,0.007,0.98,0.048,0.006,0.005,0.006,0.004
57,6,0.045,0.02,0.017,0.001,0.0,0.985,0.001,0.003,0.009,0.009
57,7,0.031,0.068,0.03,0.066,0.042,0.127,0.932,0.094,0.104,0.03
57,8,0.04,0.055,0.034,0.016,0.034,0.012,0.042,0.898,0.07,0.006
57,9,0.157,0.207,0.208,0.165,0.369,0.397,0.574,0.381,0.988,0.278
57,10,0.252,0.074,0.269,0.194,0.265,0.316,0.424,0.438,0.396,0.981
